ReciboID,PorcentajeDescuento,VehiculoID,ClienteID,Cantidad,Precio,Precio,Subtotal,Nombre,CostoActual,CostoAnterior
16,0,21,20,1,1316.46,1316.46,1316.46,"SERVICIO MEDIO, DIAGNOSTICO POR COMPUTADORA, LAVADO DE INYECTORES, LIMPIEZA FREN",0.09,0.09
16,0,21,20,6,80,80,480,ACEITE,30.17,30.17
16,0,21,20,1,124.14,124.14,124.14,FILTRO DE AIRE EXPLORER,68.97,68.97
16,0,21,20,1,100,100,100,FILTRO DE ACEITE EXPLORER,51.73,51.73
27,0,36,44,1,800.49,800.49,800.49,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
27,0,36,44,1,3724.13,3724.13,3724.13,CLUTCH NISSAN,2232.76,2232.76
27,0,36,44,2,465.51,465.51,931.02,TORNILLOS ESTABILIZADORES DE TIIDA,258.63,258.63
27,0,36,44,1,110,110,110,FILTRO AIRE TIIDA,51.73,51.73
27,0,36,44,1,120,120,120,FILTRO ACEITE TIIDA,43.11,43.11
28,0,31,41,1,50,50,50,FOCOS DE STOP,6.98,6.98
28,0,31,41,1,1050,1050,1050,BALATAS DELANTERAS,340.51,340.51
28,0,31,41,1,1080,1080,1080,DISCOS DELANTEROS,594.82,594.82
28,0,31,41,1,2160,2160,2160,KIT DE EMBRAGUE,327.59,327.59
28,0,31,41,1,630,630,630,CABLES BUJIA CHEVY,301.73,301.73
28,0,31,41,1,1750,1750,1750,KIT DE AFINACION,327.59,327.59
28,0,31,41,1,810,810,810,BOMBA CHIGUETERA,310,310
28,0,31,41,1,1293.1,1293.1,1293.1,VERIFICACION,277.59,277.59
28,0,31,41,1,108,108,108,FOCO FARO,5,5
29,0,37,45,1,215.51,215.51,215.51,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
29,0,37,45,5,68.96,68.96,344.8,ACEITE,30.17,30.17
29,0,37,45,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
29,0,37,45,1,850.2,850.2,850.2,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
29,0,37,45,1,110,110,110,FILTRO AIRE TIIDA,51.73,51.73
29,0,37,45,1,120,120,120,FILTRO ACEITE TIIDA,43.11,43.11
29,0,37,45,4,110,110,440,BUJIAS TIIDA,172.42,172.42
30,0,38,46,6,142.24,142.24,853.44,ACEITE SINTETICO,68.96,68.96
30,0,38,46,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
30,0,38,46,1,160,160,160,LAVADO DE INYECTORES,51.73,51.73
30,0,38,46,1,1596.75,1596.75,1596.75,"SERVICIO MAYOR, CAMBIO DE GASOLINA, LAVADO Y ENGRASADO, LIMPIEZA AJUSTE FRENOS,",10,10
30,0,38,46,1,51.73,51.73,51.73,FILTRO AIRE MURANO,51.73,51.73
30,0,38,46,1,110,110,110,FILTRO ACEITE MURANO,43.11,43.11
30,0,38,46,6,186,186,1116,BUJIA MIRANO,103.45,103.45
31,0,39,47,1,1465.34,1465.34,1465.34,"SERVICIO MEDIO, DIAGNOSTICO POR COMPUTADORA, LAVADO DE INYECTORES, LIMPIEZA FREN",0.09,0.09
31,0,39,47,1,250,250,250,LAVADO DE CUERPO DE ACELERACION,58.62,58.62
31,0,39,47,7,80,80,560,ACEITE,30.17,30.17
31,0,39,47,1,190,190,190,FILTRO AIRE SUBURBAN,103.45,103.45
31,0,39,47,1,120,120,120,FILTRO ACEITE SUBURBAN,43.11,43.11
31,0,39,47,1,1895.68,1895.68,1895.68,ESTETICA AUTOMOTRIZ,1000,1000
